"STATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00451233","2020-04-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","1.1",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2020-04-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","-0.6",",,7","0.0",",,7,0800",,,,,,
"USC00451233","2020-04-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","0.0",",,7","0.6",",,7,0800",,,,,,
"USC00451233","2020-04-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","0.0",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2020-04-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","2.8",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-04-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","3.9",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2020-04-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","-0.6",",,7","1.1",",,7,0800",,,,,,
"USC00451233","2020-04-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","0.0",",,7","0.6",",,7,0800",,,,,,
"USC00451233","2020-04-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","0.6",",,7","1.7",",,7,0800",,,,,,
"USC00451233","2020-04-15",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","1.7",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2020-04-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","2.8",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2020-04-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","3.3",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2020-04-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","3.9",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2020-04-19",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2020-04-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","2.8",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2020-04-21",,,,,"0.0","T,,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","5.0",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2020-04-22",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","8.3",",,7","5.0",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2020-04-23",,,,,"46.0",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","5.6",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2020-04-24",,,,,"2.5",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","5.0",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2020-04-25",,,,,"10.4",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","5.0",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-04-26",,,,,"4.3",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2020-04-27",,,,,"17.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","6.7",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-04-28",,,,,"3.6",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","3.9",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2020-04-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","6.1",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2020-04-30",,,,,"27.9",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","6.1",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2020-05-01",,,,,"6.1",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","2.8",",,7","2.8",",,7,0800",,,,,,
"USC00451233","2020-05-02",,,,,"2.5",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","2.2",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-05-03",,,,,"37.1",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","2.2",",,7","3.3",",,7,0800",,,,,,
"USC00451233","2020-05-04",,,,,"2.8",",,7,0800","0.0",",,7,","0.0",",,7,","9.4",",,7","1.7",",,7","3.9",",,7,0800",,,,,,
"USC00451233","2020-05-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","3.9",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-05-06",,,,,"21.1",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","4.4",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2020-05-07",,,,,"15.5",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","1.7",",,7","2.2",",,7,0800",,,,,,
"USC00451233","2020-05-08",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","2.2",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-05-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","10.0",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2020-05-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","16.1",",,7","17.8",",,7,0800",,,,,,
"USC00451233","2020-05-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","16.1",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2020-05-12",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","23.9",",,7","7.2",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-05-13",,,,,"15.2",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","7.2",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-05-14",,,,,"11.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","7.2",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2020-05-15",,,,,"12.7",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","6.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-05-16",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","6.7",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-05-17",,,,,"18.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-05-18",,,,,"1.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","6.1",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-05-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-05-20",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","6.7",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2020-05-21",,,,,"7.9",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","5.0",",,7","5.6",",,7,0800",,,,,,
"USC00451233","2020-05-22",,,,,"33.0",",,7,0800","0.0",",,7,","0.0",",,7,","7.2",",,7","3.3",",,7","5.0",",,7,0800",,,,,,
"USC00451233","2020-05-23",,,,,"3.6",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","5.0",",,7","6.1",",,7,0800",,,,,,
"USC00451233","2020-05-24",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","11.1",",,7","5.0",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-05-25",,,,,"1.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","9.4",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-05-26",,,,,"27.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","8.3",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-05-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2020-05-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","6.7",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2020-05-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","12.8",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-05-30",,,,,"12.4",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-05-31",,,,,"25.4",",,7,0800","0.0",",,7,","0.0",",,7,","10.0",",,7","5.6",",,7","6.7",",,7,0800",,,,,,
"USC00451233","2020-06-01",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","5.0",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-06-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","5.6",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-03",,,,,"1.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","6.1",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-06-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","8.3",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-06-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","6.7",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2020-06-06",,,,,"2.8",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","6.1",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-07",,,,,"8.1",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-08",,,,,"23.4",",,7,0800","0.0",",,7,","0.0",",,7,","10.6",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-09",,,,,"10.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-10",,,,,"25.9",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","7.8",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-06-11",,,,,"2.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","10.6",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-06-12",,,,,"1.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","10.0",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-06-13",,,,,"8.1",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","6.7",",,7","7.2",",,7,0800",,,,,,
"USC00451233","2020-06-14",,,,,"13.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","5.6",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-15",,,,,"4.3",",,7,0800","0.0",",,7,","0.0",",,7,","12.8",",,7","7.8",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-06-16",,,,,"27.7",",,7,0800","0.0",",,7,","0.0",",,7,","11.7",",,7","6.7",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-06-17",,,,,"2.0",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-06-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.1",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-06-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","7.8",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-06-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","10.6",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2020-06-21",,,,,"9.9",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-06-22",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","8.3",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-06-23",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","8.3",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2020-06-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","26.1",",,7","13.3",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2020-06-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-06-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","11.7",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-06-27",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","23.9",",,7","10.6",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-06-28",,,,,"7.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","7.8",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-06-29",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","8.3",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-06-30",,,,,"2.8",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","9.4",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-07-01",,,,,"2.0",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","7.8",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-07-02",,,,,"8.4",",,7,0800","0.0",",,7,","0.0",",,7,","12.2",",,7","7.8",",,7","7.8",",,7,0800",,,,,,
"USC00451233","2020-07-03",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","13.3",",,7","7.8",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-07-04",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","7.8",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-07-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.9",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-07-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.3",",,7","9.4",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-07-07",,,,,"0.8",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","9.4",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-07-08",,,,,"3.6",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","8.3",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-07-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-07-10",,,,,"5.3",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-07-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","10.0",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-07-12",,,,,"3.3",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","11.1",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-07-13",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","7.2",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-07-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","8.3",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-07-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","8.3",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-07-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","10.6",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-07-17",,,,,"6.1",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-07-18",,,,,"5.6",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","10.0",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-07-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-07-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","12.8",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-07-21",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","26.1",",,7","13.9",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2020-07-22",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","13.9",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-07-23",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-07-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","9.4",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-07-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","16.7",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-07-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","8.9",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-07-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","26.1",",,7","13.9",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2020-07-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","30.0",",,7","13.9",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-07-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.0",",,7","12.2",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-07-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","12.2",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2020-07-31",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.2",",,7","12.2",",,7","16.7",",,7,0800",,,,,,
"USC00451233","2020-08-01",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.2",",,7","11.7",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-08-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","11.1",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2020-08-03",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","11.7",",,7","15.6",",,7,0800",,,,,,
"USC00451233","2020-08-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-08-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","12.2",",,7","13.3",",,7,0800",,,,,,
"USC00451233","2020-08-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-08-07",,,,,"4.1",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-08-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","9.4",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-08-09",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","13.9",",,7","8.9",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-08-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","10.6",",,7","11.1",",,7,0800",,,,,,
"USC00451233","2020-08-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","10.0",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-08-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-08-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","6.7",",,7","8.3",",,7,0800",,,,,,
"USC00451233","2020-08-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.3",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-08-15",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,",,,,,"14.4",",,7,0800",,,,,,
"USC00451233","2020-08-16",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","26.1",",,7","14.4",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2020-08-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","32.8",",,7","16.7",",,7","17.2",",,7,0800",,,,,,
"USC00451233","2020-08-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.8",",,7","14.4",",,7","14.4",",,7,0800",,,,,,
"USC00451233","2020-08-19",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-08-20",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","12.2",",,7","15.0",",,7,0800",,,,,,
"USC00451233","2020-08-21",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","13.9",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-08-22",,,,,"21.6",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-08-23",,,,,"1.5",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-08-24",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","8.9",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-08-25",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-08-26",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","9.4",",,7","9.4",",,7,0800",,,,,,
"USC00451233","2020-08-27",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.0",",,7","8.9",",,7","8.9",",,7,0800",,,,,,
"USC00451233","2020-08-28",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.1",",,7","8.9",",,7","10.0",",,7,0800",,,,,,
"USC00451233","2020-08-29",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","20.6",",,7","10.0",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-08-30",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,",,,,,"7.8",",,7,0800",,,,,,
"USC00451233","2020-08-31",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","7.8",",,7","10.6",",,7,0800",,,,,,
"USC00451233","2020-09-01",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","10.0",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-09-02",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","12.8",",,7","13.9",",,7,0800",,,,,,
"USC00451233","2020-09-03",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","24.4",",,7","11.7",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-09-04",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.9",",,7","11.7",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-09-05",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","25.6",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-09-06",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","15.6",",,7","11.1",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-09-07",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","11.7",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-09-08",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","21.7",",,7","12.2",",,7","12.8",",,7,0800",,,,,,
"USC00451233","2020-09-09",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","12.8",",,7","18.3",",,7,0800",,,,,,
"USC00451233","2020-09-10",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","27.2",",,7","18.3",",,7","20.0",",,7,0800",,,,,,
"USC00451233","2020-09-11",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","30.6",",,7","11.1",",,7","11.7",",,7,0800",,,,,,
"USC00451233","2020-09-12",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","23.3",",,7","9.4",",,7","10.0",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-13",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.2",",,7","8.3",",,7","10.0",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-14",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","17.8",",,7","10.0",",,7","13.9",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-15",,,,,"1.8",",,7,0800","0.0",",,7,","0.0",",,7,","19.4",",,7","13.3",",,7","13.3",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-16",,,,,"0.5",",,7,0800","0.0",",,7,","0.0",",,7,","22.2",",,7","11.7",",,7","11.7",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-17",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","22.8",",,7","11.7",",,7","11.7",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-18",,,,,"0.0",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","11.1",",,7","12.8",",,7,0800","    1",",,7",,,,
"USC00451233","2020-09-19",,,,,"24.4",",,7,0800","0.0",",,7,","0.0",",,7,","18.9",",,7","12.2",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-09-20",,,,,"9.7",",,7,0800","0.0",",,7,","0.0",",,7,","15.0",",,7","11.7",",,7","12.2",",,7,0800",,,,,,
"USC00451233","2020-09-21",,,,,"0.3",",,7,0800","0.0",",,7,","0.0",",,7,","14.4",",,7","8.9",",,7","9.4",",,7,0800",,,,,,
